,message,label,message_length,num_digits,has_link,has_email,is_question,contain_spam_keywords,spam_keywords_count,starts_with_greeting,has_closing,num_sepcail_chars,num_excalamation_marks,number_upper_words,message_cleaned
1397,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",ham,92,0,0,0,0,1,1,0,0,7,0,0,"['Ġbe', 'Ġcool', 'Ġ,', 'Ġlet', 'ĠI', 'Ġknow', 'Ġbefore', 'Ġit', 'Ġkick', 'Ġoff', 'Ġaround', 'Ġ', 'Ġ', 'Ġ&', 'Ġl', ';', '#', '&', 'gt', 'Ġ;', 'Ġ,', 'ĠI', 'Ġwill', 'Ġbe', 'Ġout', 'Ġand', 'Ġabout', 'Ġall', 'Ġday']"
1398,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,ham,338,1,0,0,0,1,1,0,0,5,0,1,"['Ġbe', 'Ġwonder', 'Ġif', 'Ġit', 'Ġwould', 'Ġbe', 'Ġokay', 'Ġfor', 'Ġyou', 'Ġto', 'Ġcall', 'Ġuncle', 'Ġjohn', 'Ġand', 'Ġlet', 'Ġhe', 'Ġknow', 'Ġthat', 'Ġthing', 'Ġbe', 'Ġnot', 'Ġthe', 'Ġsame', 'Ġin', 'Ġnig', 'eria', 'Ġas', 'Ġthey', 'Ġr', 'Ġhere', 'Ġ.', 'Ġthat', 'Ġ', 'Ġ', 'Ġ&', 'Ġl', ';', '#', '&', 'gt', 'Ġ;', 'Ġ', 'Ġ', 'Ġdollar', 'Ġbe', 'Ġ2', 'years', 'Ġsend', 'Ġand', 'Ġthat', 'Ġyou', 'Ġknow', 'Ġits', 'Ġa', 'Ġstrain', 'Ġbut', 'ĠI', 'Ġplan', 'Ġto', 'Ġpay', 'Ġback', 'Ġevery', 'Ġdime', 'Ġhe', 'Ġgive', 'Ġ.', 'Ġevery', 'Ġdime', 'Ġso', 'Ġfor', 'ĠI', 'Ġto', 'Ġexpect', 'Ġanything', 'Ġfrom', 'Ġyou', 'Ġbe', 'Ġnot', 'Ġpractical', 'Ġ.', 'Ġsomething', 'Ġlike', 'Ġthat', 'Ġ.']"
1399,There are no other charges after transfer charges and you can withdraw anyhow you like,ham,86,0,0,0,0,0,0,0,0,0,0,0,"['Ġbe', 'Ġno', 'Ġother', 'Ġcharge', 'Ġafter', 'Ġtransfer', 'Ġcharge', 'Ġand', 'Ġyou', 'Ġcan', 'Ġwithdraw', 'Ġany', 'Ġyou', 'Ġlike']"
1400,At 4. Let's go to bill millers,ham,30,1,0,0,0,0,0,0,0,1,0,0,"['Ġ4', 'Ġ.', 'Ġlet', 'Ġus', 'Ġgo', 'Ġto', 'Ġbill', 'Ġmill', 'er']"
1401,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,ham,105,0,0,0,0,0,0,0,0,0,0,2,"['Ġlove', 'Ġyou', 'Ġ.', 'Ġyou', 'Ġset', 'Ġmy', 'Ġsoul', 'Ġon', 'Ġfire', 'Ġ.', 'Ġit', 'Ġbe', 'Ġnot', 'Ġjust', 'Ġa', 'Ġspark', 'Ġ.', 'Ġbut', 'Ġit', 'Ġbe', 'Ġa', 'Ġflame', 'Ġ.', 'Ġa', 'Ġbig', 'Ġraw', 'ring', 'Ġflame', 'Ġ.', 'Ġx', 'ox']"
1402,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",ham,148,1,0,0,0,0,0,0,0,6,3,0,"['omew', 'hr', 'Ġsomeone', 'Ġbe', 'Ġsurely', 'Ġmake', 'Ġ4', 'Ġu', '.', 'Ġand', 'Ġgod', 'Ġhave', 'Ġdecide', 'Ġa', 'Ġperfect', 'Ġtime', 'Ġto', 'Ġmake', 'Ġu', 'Ġmeet', 'Ġdat', 'Ġperson', 'Ġ.', 'Ġ.', 'Ġ.', 'Ġ.', 'Ġtill', 'Ġden', 'Ġ,', 'Ġ.', 'Ġ.', 'Ġ.', 'Ġ.', 'Ġ.', 'Ġenjoy', 'Ġur', 'Ġcrush', 'Ġ..', 'Ġ', '!!!', ';', '-', 'Ġ)']"
1403,That's my honeymoon outfit. :),ham,30,0,0,0,0,0,0,0,0,3,0,0,"['Ġbe', 'Ġmy', 'Ġhoney', 'moon', 'Ġoutfit', 'Ġ.', 'Ġ:)']"
1404,Will it help if we propose going back again tomorrow,ham,52,0,0,0,0,0,0,0,0,0,0,0,"['Ġit', 'Ġhelp', 'Ġif', 'Ġwe', 'Ġpropose', 'Ġgo', 'Ġback', 'Ġagain', 'Ġtomorrow']"
1405,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,spam,136,29,0,0,0,0,0,0,0,5,1,4,"['private', 'Ġ!', 'Ġyour', 'Ġ2003', 'Ġaccount', 'Ġstatement', 'Ġfor', 'Ġshow', 'Ġ800', 'Ġun', 'Ġ-', 'Ġredeem', 'Ġs', '.', 'Ġi', '.', 'Ġm', '.', 'Ġpoint', 'Ġ.', 'Ġcall', 'Ġ0', '87', '198', '99', '230', 'Ġidentifier', 'Ġcode', 'Ġ:', 'Ġ416', '85', 'Ġexpire', 'Ġ07', '/', '11', '/', '04']"
1406,Pls confirm the time to collect the cheque.,ham,43,0,0,0,0,0,0,0,0,0,0,0,"['pl', 'Ġconfirm', 'Ġthe', 'Ġtime', 'Ġto', 'Ġcollect', 'Ġthe', 'Ġche', 'que', 'Ġ.']"
1407,As a Registered Subscriber yr draw 4 a å£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,spam,146,9,0,0,0,0,0,0,0,2,0,0,"['Ġa', 'Ġregister', 'Ġsubscriber', 'Ġyr', 'Ġdraw', 'Ġ4', 'Ġa', 'ĠÃ', '¥', 'Â£', '100', 'Ġgift', 'Ġvoucher', 'Ġwill', 'Ġb', 'Ġenter', 'Ġon', 'Ġreceipt', 'Ġof', 'Ġa', 'Ġcorrect', 'Ġan', 'Ġ.', 'Ġwhen', 'Ġbe', 'Ġthe', 'Ġnext', 'Ġo', 'lymp', 'ic', 'Ġ.', 'Ġt', 'xt', 'Ġans', 'Ġto', 'Ġ800', '62']"
1408,Daddy will take good care of you :),ham,35,0,0,0,0,0,0,0,0,2,0,0,"['addy', 'Ġwill', 'Ġtake', 'Ġgood', 'Ġcare', 'Ġof', 'Ġyou', 'Ġ:)']"
1409,"Yeah probably, I still gotta check out with leo",ham,47,0,0,0,0,0,0,0,0,0,0,1,"['yeah', 'Ġprobably', 'Ġ,', 'ĠI', 'Ġstill', 'Ġget', 'Ġto', 'Ġcheck', 'Ġout', 'Ġwith', 'Ġle']"
1410,K.then any other special?,ham,25,0,1,0,1,0,0,0,0,1,0,0,"['k', '.', 'Ġany', 'Ġother', 'Ġspecial', 'Ġ?']"
1411,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,ham,127,0,0,0,0,1,1,0,0,2,0,0,"['c', 'arl', 'os', 'Ġbe', 'Ġtake', 'Ġhis', 'Ġsweet', 'Ġtime', 'Ġas', 'Ġusual', 'Ġso', 'Ġlet', 'ĠI', 'Ġknow', 'Ġwhen', 'Ġyou', 'Ġand', 'Ġpat', 'ty', 'Ġbe', 'Ġdo', 'Ġ/', 'Ġwant', 'Ġto', 'Ġsmoke', 'Ġand', 'ĠI', 'Ġwill', 'Ġtell', 'Ġhe', 'Ġto', 'Ġhaul', 'Ġass']"
1412,Ok pa. Nothing problem:-),ham,25,0,0,0,0,0,0,0,0,3,0,0,"['ok', 'Ġpa', 'Ġ.', 'Ġnothing', 'Ġproblem', ':-', 'Ġ)']"
1413,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,ham,143,2,0,0,0,0,0,0,0,4,1,0,"['Ġyou', 'Ġhear', 'Ġabout', 'Ġthat', 'Ġjob', 'Ġ?', 'ĠI', 'Ġbe', 'Ġgo', 'Ġto', 'Ġthat', 'Ġwildlife', 'Ġtalk', 'Ġagain', 'Ġtonight', 'Ġif', 'Ġu', 'Ġwant', '2', 'come', 'Ġ.', 'Ġits', 'Ġthat', '2', 'w', 'zel', 'Ġand', 'Ġa', 'Ġw', 'izzle', 'Ġor', 'Ġwhatever', 'Ġit', 'Ġbe', 'Ġ?', 'Ġ!']"
1414,When you came to hostel.,ham,24,0,0,0,0,0,0,0,0,0,0,0,"['Ġyou', 'Ġcome', 'Ġto', 'Ġhost', 'el', 'Ġ.']"
1415,Ok no prob... I'll come after lunch then...,ham,43,0,0,0,0,0,0,0,0,1,0,0,"['ok', 'Ġno', 'Ġprob', 'Ġ...', 'ĠI', 'Ġwill', 'Ġcome', 'Ġafter', 'Ġlunch', 'Ġthen', 'Ġ...']"
1416,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,ham,99,4,0,0,0,0,0,0,0,2,0,0,"['j', 'us', 'Ġtell', 'Ġu', 'Ġdat', 'ĠI', 'Ġwill', 'Ġb', 'Ġleave', 'Ġ4', 'Ġsh', 'ghai', 'Ġon', 'Ġ21', 'st', 'Ġinstead', 'Ġso', 'Ġwe', 'Ġwill', 'Ġha', 'f', 'Ġmore', 'Ġtime', 'Ġ2', 'Ġmeet', 'Ġup', 'Ġcy', 'Ġ...']"
1417,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,ham,152,0,0,0,1,1,1,0,0,6,0,0,"['Ġyour', 'Ġfreezing', 'Ġ?', 'Ġbe', 'Ġyou', 'Ġhome', 'Ġyet', 'Ġ?', 'Ġwill', 'Ġyou', 'Ġremember', 'Ġto', 'Ġkiss', 'Ġyour', 'Ġmom', 'Ġin', 'Ġthe', 'Ġmorning', 'Ġ?', 'Ġdo', 'Ġyou', 'Ġlove', 'ĠI', 'Ġ?', 'Ġdo', 'Ġyou', 'Ġthink', 'Ġof', 'ĠI', 'Ġ?', 'Ġbe', 'Ġyou', 'Ġmiss', 'ĠI', 'Ġyet', 'Ġ?']"
1418,You all ready for * big day tomorrow?,ham,37,0,0,0,1,0,0,1,0,2,0,0,"['Ġall', 'Ġready', 'Ġfor', 'Ġ*', 'Ġbig', 'Ġday', 'Ġtomorrow', 'Ġ?']"
1419,I'll probably be around mu a lot,ham,32,0,0,0,0,0,0,0,0,1,0,0,"['Ġwill', 'Ġprobably', 'Ġbe', 'Ġaround', 'Ġmu', 'Ġa', 'Ġlot']"
1420,645,ham,3,3,0,0,0,0,0,0,0,0,0,0,['645']
1421,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,spam,153,13,1,1,0,1,1,0,0,8,2,0,"['rt', 'Ġ-', 'Ġking', 'Ġpro', 'Ġvideo', 'Ġclub', 'Ġ>', 'Ġ>', 'Ġneed', 'Ġhelp', 'Ġ?', 'Ġinfo', '@', 'ring', 'tone', 'king', '.', 'co', '.', 'uk', 'Ġor', 'Ġcall', 'Ġ0', '87', '01', '237', '397', 'Ġyou', 'Ġmust', 'Ġbe', 'Ġ16', 'Ġ+', 'Ġclub', 'Ġcredit', 'Ġredeem', 'able', 'Ġat', 'Ġwww', '.', 'ring', 'tone', 'king', '.', 'co', '.', 'uk', 'Ġ!', 'Ġenjoy', 'Ġ!']"
1422,Thnx dude. u guys out 2nite?,ham,28,1,0,0,1,0,0,0,0,1,0,0,"['th', 'n', 'x', 'Ġdude', 'Ġ.', 'Ġu', 'Ġguy', 'Ġout', 'Ġ2', 'n', 'ite', 'Ġ?']"
1423,Me sef dey laugh you. Meanwhile how's my darling anjie!,ham,55,0,0,0,0,0,0,0,0,2,1,0,"['Ġse', 'f', 'Ġde', 'Ġlaugh', 'Ġyou', 'Ġ.', 'Ġmeanwhile', 'Ġhow', 'Ġbe', 'Ġmy', 'Ġdarling', 'Ġan', 'j', 'ie', 'Ġ!']"
1424,Mm i had my food da from out,ham,28,0,0,0,0,0,0,0,0,0,0,0,"['mm', 'ĠI', 'Ġhave', 'Ġmy', 'Ġfood', 'Ġda', 'Ġfrom', 'Ġout']"
1425,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",ham,121,0,0,0,0,0,0,0,0,0,0,2,"['k', 'Ġ,', 'Ġmake', 'Ġsense', 'Ġ,', 'Ġb', 'tw', 'Ġcar', 'los', 'Ġbe', 'Ġbe', 'Ġdifficult', 'Ġso', 'Ġyou', 'Ġguy', 'Ġbe', 'Ġgo', 'Ġto', 'Ġsmoke', 'Ġwhile', 'ĠI', 'Ġgo', 'Ġpick', 'Ġup', 'Ġthe', 'Ġsecond', 'Ġbatch', 'Ġand', 'Ġget', 'Ġgas']"
1426,Did u download the fring app?,ham,29,0,0,0,1,0,0,0,0,1,0,0,"['Ġu', 'Ġdownload', 'Ġthe', 'Ġfr', 'ing', 'Ġapp', 'Ġ?']"
1427,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,ham,115,1,0,0,0,0,0,0,0,6,0,0,"['Ġ2', 'Ġoz', 'Ġguy', 'Ġbe', 'Ġbe', 'Ġkinda', 'Ġfl', 'aky', 'Ġbut', 'Ġone', 'Ġfriend', 'Ġbe', 'Ġinterested', 'Ġin', 'Ġpick', 'Ġup', 'Ġ$', 'Ġ&', 'Ġl', ';', '#', '&', 'gt', 'Ġ;', 'Ġ', 'Ġ', 'Ġworth', 'Ġtonight', 'Ġif', 'Ġpossible']"
1428,Friends that u can stay on fb chat with,ham,39,0,0,0,0,0,0,0,0,0,0,0,"['friend', 'Ġthat', 'Ġu', 'Ġcan', 'Ġstay', 'Ġon', 'Ġf', 'b', 'Ġchat', 'Ġwith']"
1429,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",ham,154,0,0,0,0,1,1,0,0,2,2,3,"['fuck', 'Ġbabe', 'Ġ,', 'ĠI', 'Ġmiss', 'Ġyou', 'Ġso', 'oooo', 'Ġmuch', 'Ġ!', 'Ġ!', 'ĠI', 'Ġwish', 'Ġyou', 'Ġbe', 'Ġhere', 'Ġto', 'Ġsleep', 'Ġwith', 'ĠI', 'Ġ...', 'Ġmy', 'Ġbed', 'Ġbe', 'Ġso', 'Ġlonely', 'Ġ...', 'ĠI', 'Ġgo', 'Ġnow', 'Ġ,', 'Ġto', 'Ġsleep', 'Ġ...', 'Ġto', 'Ġdream', 'Ġof', 'Ġyou', 'Ġ,', 'Ġmy', 'Ġlove', 'Ġ...']"
1430,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",ham,148,0,0,0,0,1,1,0,0,4,0,1,"['living', 'Ġbe', 'Ġvery', 'Ġsimple', 'Ġ..', 'Ġlove', 'Ġbe', 'Ġalso', 'Ġsimple', 'Ġ..', 'Ġlaugh', 'Ġbe', 'Ġtoo', 'Ġsimple', 'Ġ..', 'Ġwin', 'Ġbe', 'Ġtoo', 'Ġsimple', 'Ġ..', 'Ġbut', 'Ġ,', 'Ġbe', ""Ġ'"", 'Ġsimple', ""Ġ'"", 'Ġbe', 'Ġvery', 'Ġdifficult', 'Ġ..', 'Ġg', 'ud', 'Ġn', 'te', '.:', '-']"
1431,"Ah, well that confuses things, doesnÛ÷t it?",ham,44,0,0,0,1,0,0,0,0,4,0,0,"['ah', 'Ġ,', 'Ġwell', 'Ġthat', 'Ġconfuse', 'Ġthing', 'Ġ,', 'Ġdoesn', 'Â', 'ī', 'Ã»', 'Ã', '·', 'Ġit', 'Ġ?']"
1432,500 free text msgs. Just text ok to 80488 and we'll credit your account,spam,71,8,0,0,0,1,2,0,0,1,0,0,"['500', 'Ġfree', 'Ġtext', 'Ġms', 'gs', 'Ġ.', 'Ġjust', 'Ġtext', 'Ġok', 'Ġto', 'Ġ80', '488', 'Ġand', 'Ġwe', 'Ġwill', 'Ġcredit', 'Ġyour', 'Ġaccount']"
1433,Dear how you. Are you ok?,ham,25,0,0,0,1,0,0,1,0,1,0,0,"['ear', 'Ġhow', 'Ġyou', 'Ġ.', 'Ġbe', 'Ġyou', 'Ġok', 'Ġ?']"
1434,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth å£350! To Claim, Call London 02072069400. Bx 526, SW73SS",spam,147,23,0,0,0,1,1,1,0,5,2,3,"['Ġhave', 'Ġbe', 'Ġselect', 'Ġto', 'Ġstay', 'Ġin', 'Ġ1', 'Ġof', 'Ġ250', 'Ġtop', 'Ġb', 'rit', 'ish', 'Ġhotel', 'Ġ-', 'Ġfor', 'Ġnothing', 'Ġ!', 'Ġholiday', 'Ġworth', 'ĠÃ', '¥', 'Â£', '350', 'Ġ!', 'Ġto', 'Ġclaim', 'Ġ,', 'Ġcall', 'Ġl', 'ondon', 'Ġ0', '207', '20', '69', '400', 'Ġ.', 'Ġb', 'x', 'Ġ5', '26', 'Ġ,', 'Ġsw', '73', 'ss']"
1435,Yes princess! I want to make you happy...,ham,41,0,0,0,0,0,0,0,0,1,1,1,"['yes', 'Ġprincess', 'Ġ!', 'ĠI', 'Ġwant', 'Ġto', 'Ġmake', 'Ġyou', 'Ġhappy', 'Ġ...']"
1436,Sounds like you have many talents! would you like to go on a dinner date next week?,ham,83,0,0,0,1,0,0,0,0,2,1,0,"['sound', 'Ġlike', 'Ġyou', 'Ġhave', 'Ġmany', 'Ġtalent', 'Ġ!', 'Ġwould', 'Ġyou', 'Ġlike', 'Ġto', 'Ġgo', 'Ġon', 'Ġa', 'Ġdinner', 'Ġdate', 'Ġnext', 'Ġweek', 'Ġ?']"
1437,I am going to film 2day da. At 6pm. Sorry da.,ham,45,2,0,0,0,0,0,0,0,0,0,1,"['Ġbe', 'Ġgo', 'Ġto', 'Ġfilm', 'Ġ2', 'day', 'Ġda', 'Ġ.', 'Ġat', 'Ġ6', 'Ġpm', 'Ġ.', 'Ġsorry', 'Ġda', 'Ġ.']"
1438,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,ham,73,1,0,0,0,1,1,0,0,1,0,0,"['Ġnot', 'Ġwatch', 'Ġmovie', 'Ġalready', 'Ġ.', 'Ġx', 'Ġwant', 'Ġ2', 'Ġshop', 'Ġso', 'ĠI', 'Ġbe', 'Ġshop', 'Ġw', 'Ġshe', 'Ġnow', 'Ġ.']"
1439,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,ham,158,0,0,0,0,0,0,1,0,4,1,1,"['hello', 'Ġmy', 'Ġlittle', 'Ġparty', 'Ġanimal', 'Ġ!', 'ĠI', 'Ġjust', 'Ġthink', 'ĠI', 'Ġwould', 'Ġbuzz', 'Ġyou', 'Ġas', 'Ġyou', 'Ġbe', 'Ġwith', 'Ġyour', 'Ġfriend', 'Ġ...', 'Ġ*', 'Ġgrin', 'Ġ*', 'Ġ...', 'Ġremind', 'Ġyou', 'Ġbe', 'Ġlove', 'Ġand', 'Ġsend', 'Ġa', 'Ġnaughty', 'Ġadore', 'Ġkiss']"
1440,Yesterday its with me only . Now am going home.,ham,47,0,0,0,0,1,1,0,0,0,0,0,"['yes', 'terday', 'Ġits', 'Ġwith', 'ĠI', 'Ġonly', 'Ġ.', 'Ġnow', 'Ġbe', 'Ġgo', 'Ġhome', 'Ġ.']"
1441,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",spam,161,19,1,0,0,0,0,0,0,1,0,9,"['e', 'erie', 'Ġn', 'okia', 'Ġtone', 'Ġ4', 'u', 'Ġ,', 'Ġr', 'ply', 'Ġtone', 'Ġtitle', 'Ġto', 'Ġ800', '7', 'Ġeg', 'Ġtone', 'Ġdr', 'ac', 'ula', 'Ġto', 'Ġ800', '7', 'Ġtitle', 'Ġ:', 'Ġghost', 'Ġ,', 'Ġadd', 'ams', 'fa', 'Ġ,', 'Ġmun', 'ster', 'Ġ,', 'Ġexorc', 'ist', 'Ġ,', 'Ġtwilight', 'Ġwww', '.', 'get', 'zed', '.', 'co', '.', 'uk', 'Ġp', 'ob', 'ox', '36', '504', 'w', '45', 'w', 'q', 'Ġ150', 'p']"
1442,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",ham,159,0,1,0,0,0,0,1,0,0,0,0,"['Ġhave', 'Ġcome', 'Ġinto', 'Ġmy', 'Ġlife', 'Ġand', 'Ġbring', 'Ġthe', 'Ġsun', 'Ġ..', 'Ġshiny', 'Ġdown', 'Ġon', 'ĠI', 'Ġ,', 'Ġwarm', 'Ġmy', 'Ġheart', 'Ġ.', 'Ġput', 'Ġa', 'Ġconstant', 'Ġsmile', 'Ġon', 'Ġmy', 'Ġface', 'Ġ...', 'Ġmake', 'ĠI', 'Ġfeel', 'Ġlove', 'Ġand', 'Ġcare', 'Ġfor']"
1443,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",ham,165,0,0,0,0,0,0,0,0,2,0,4,"['Ġshit', 'Ġ,', 'Ġbut', 'ĠI', 'Ġbe', 'Ġnot', 'Ġthat', 'Ġsurprised', 'Ġ,', 'Ġso', 'ĠI', 'Ġgo', 'Ġand', 'Ġspend', 'Ġthe', 'Ġevening', 'Ġwith', 'Ġthat', 'Ġfrench', 'Ġguy', 'ĠI', 'Ġmeet', 'Ġin', 'Ġtown', 'Ġhere', 'Ġand', 'Ġwe', 'Ġfool', 'Ġaround', 'Ġa', 'Ġbit', 'Ġbut', 'ĠI', 'Ġdo', 'Ġnot', 'Ġlet', 'Ġhe', 'Ġfuck', 'ĠI']"
1444,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",spam,91,1,0,0,0,0,0,0,0,4,0,2,"['0', '$', 'network', 'Ġallow', 'Ġcompany', 'Ġto', 'Ġbill', 'Ġfor', 'Ġsm', 'Ġ,', 'Ġso', 'Ġthey', 'Ġbe', 'Ġresponsible', 'Ġfor', 'Ġtheir', 'Ġ\\', 'supp', 'l', 'iers', '\\', 'Ġ""']"
1445,Great comedy..cant stop laughing da:),ham,37,0,1,0,0,0,0,0,0,2,0,0,"['great', 'Ġcomedy', 'Ġ..', 'Ġcant', 'Ġstop', 'Ġlaugh', 'Ġda', 'Ġ:)']"
1446,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,spam,160,26,0,0,0,1,1,0,0,3,1,1,"['fre', 'ems', 'g', 'Ġ:', 'Ġfeel', 'Ġkinda', 'Ġl', 'n', 'ly', 'Ġhope', 'Ġu', 'Ġlike', 'Ġ2', 'Ġkeep', 'ĠI', 'Ġcompany', 'Ġ!', 'Ġj', 'st', 'Ġget', 'Ġa', 'Ġcam', 'Ġmob', 'Ġwanna', 'Ġc', 'Ġmy', 'Ġpic', '?', 'txt', 'Ġor', 'Ġreply', 'Ġdate', 'Ġto', 'Ġ82', '242', 'Ġmsg', '150', 'p', 'Ġ2', 'rc', 'v', 'Ġh', 'lp', 'Ġ0', '87', '123', '17', '606', 'Ġstop', 'Ġto', 'Ġ82', '242']"
1447,"Alright, we're all set here, text the man",ham,41,0,0,0,0,0,0,0,0,1,0,0,"['al', 'right', 'Ġ,', 'Ġwe', 'Ġbe', 'Ġall', 'Ġset', 'Ġhere', 'Ġ,', 'Ġtext', 'Ġthe', 'Ġman']"
1448,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",ham,136,0,0,0,1,0,0,1,0,6,0,0,"['hi', 'Ġ,', 'Ġwhere', 'Ġbe', 'Ġyou', 'Ġ?', 'Ġwe', 'Ġbe', 'Ġat', 'Ġ', 'Ġ', 'Ġand', 'Ġthey', 'Ġbe', 'Ġnot', 'Ġkeen', 'Ġto', 'Ġgo', 'Ġout', 'ĠI', 'Ġkind', 'Ġof', 'Ġbe', 'Ġbut', 'Ġfeel', 'ĠI', 'Ġshould', 'Ġnot', 'Ġso', 'Ġcan', 'Ġwe', 'Ġgo', 'Ġout', 'Ġto', 'mo', 'Ġ,', 'Ġdo', 'Ġnot', 'Ġmind', 'Ġdo', 'Ġyou', 'Ġ?']"
1449,Sleeping nt feeling well,ham,24,0,0,0,0,0,0,0,0,0,0,0,"['sleep', 'Ġnot', 'Ġfeel', 'Ġwell']"
1450,U WILL SWITCH YOUR FONE ON DAMMIT!!,ham,35,0,0,0,0,0,0,0,0,2,2,7,"['u', 'Ġwill', 'Ġswitch', 'Ġyour', 'Ġf', 'one', 'Ġon', 'Ġdam', 'mit', 'Ġ!', 'Ġ!']"
1451,India have to take lead:),ham,25,0,0,0,0,0,0,0,0,2,0,0,"['ind', 'ia', 'Ġhave', 'Ġto', 'Ġtake', 'Ġlead', 'Ġ:)']"
1452,I.ll post her out l8r. In class,ham,31,1,1,0,0,0,0,0,0,0,0,0,"['.', 'Ġpost', 'Ġshe', 'Ġout', 'Ġl', '8', 'r', 'Ġ.', 'Ġin', 'Ġclass']"
1453,Thts wat Wright Brother did to fly..,ham,36,0,0,0,0,0,0,0,0,0,0,0,"['th', 'Ġwat', 'Ġwr', 'ight', 'Ġbrother', 'Ġdo', 'Ġto', 'Ġfly', 'Ġ..']"
1454,"Evening * v good if somewhat event laden. Will fill you in, don't you worry Û_ Head * ok but throat * wrecked. See you at six then!",ham,132,0,0,0,0,0,0,0,0,8,1,1,"['even', 'ing', 'Ġ*', 'Ġv', 'Ġgood', 'Ġif', 'Ġsomewhat', 'Ġevent', 'Ġlad', 'en', 'Ġ.', 'Ġwill', 'Ġfill', 'Ġyou', 'Ġin', 'Ġ,', 'Ġdo', 'Ġnot', 'Ġyou', 'Ġworry', 'ĠÂ', 'ī', 'Ã»', 'Ġ_', 'Ġhead', 'Ġ*', 'Ġok', 'Ġbut', 'Ġthroat', 'Ġ*', 'Ġwreck', 'Ġ.', 'Ġsee', 'Ġyou', 'Ġat', 'Ġsix', 'Ġthen', 'Ġ!']"
1455,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),ham,156,0,0,0,0,0,0,0,0,4,0,2,"['Ġu', 'Ġlaugh', 'Ġreally', 'Ġloud', 'Ġ..', 'Ġif', 'Ġu', 'Ġtalk', 'Ġspontaneously', 'Ġ..', 'Ġif', 'Ġu', 'Ġdo', 'Ġnot', 'Ġcare', 'Ġwhat', 'Ġother', 'Ġfeel', 'Ġ..', 'Ġu', 'Ġbe', 'Ġprobably', 'Ġwith', 'Ġyour', 'Ġdear', 'Ġ&', 'Ġamp', 'Ġ;', 'Ġgood', 'Ġfriend', 'Ġ..', 'Ġgood', 'even', 'e', 'Ġdear', 'Ġ..', 'Ġ:)']"
1456,ITS A LAPTOP TAKE IT WITH YOU.,ham,30,0,0,0,0,0,0,0,0,0,0,7,"['Ġa', 'Ġlaptop', 'Ġtake', 'Ġit', 'Ġwith', 'Ġyou', 'Ġ.']"
